trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
728,False,"{'a': 0.6, 'e': 1.8868494143219417e-06}",20,0,22.428014116734513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
729,False,"{'a': 0.6, 'e': 1.8816764231589208e-06}",20,0,23.280712836449435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
730,False,"{'a': 0.6, 'e': 1.8765246762994934e-06}",25,0,25.922364869788556,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
731,False,"{'a': 0.6, 'e': 1.8713940575753096e-06}",20,11,17.841246345997234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.6, 'e': 1.8662844516109768e-06}",20,14,11.921208832929697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.6, 'e': 1.8611957438175731e-06}",25,0,23.94091128810062,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
734,False,"{'a': 0.6, 'e': 1.8561278203862231e-06}",20,0,29.11996684863545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
735,False,"{'a': 0.6, 'e': 1.8510805682817346e-06}",20,0,7.188073287659642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
736,False,"{'a': 0.6, 'e': 1.846053875236295e-06}",20,16,9.229611552767901,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.6, 'e': 1.8410476297432292e-06}",20,7,22.79706806613471,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.6, 'e': 1.8360617210508148e-06}",25,0,26.34430461750524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
739,False,"{'a': 0.6, 'e': 1.8310960391561578e-06}",20,6,26.69904664455136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.6, 'e': 1.8261504747991234e-06}",20,0,23.148222723801627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
741,False,"{'a': 0.6, 'e': 1.8212249194563279e-06}",25,13,18.800106721254476,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.6, 'e': 1.8163192653351836e-06}",25,0,26.00358385024465,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.6, 'e': 1.8114334053680018e-06}",20,0,25.714583698868,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
744,False,"{'a': 0.6, 'e': 1.806567233206151e-06}",20,12,17.930168137612185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.6, 'e': 1.8017206432142695e-06}",20,0,22.212768440500973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.6, 'e': 1.796893530464533e-06}",20,0,24.766116685962505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
747,False,"{'a': 0.6, 'e': 1.7920857907309738e-06}",25,0,22.111209368089494,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.6, 'e': 1.787297320483857e-06}",20,0,27.410044649739472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
749,False,"{'a': 0.6, 'e': 1.7825280168841053e-06}",20,0,22.632723840985232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
750,False,"{'a': 0.6, 'e': 1.7777777777777777e-06}",20,0,22.584713647309982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
751,False,"{'a': 0.6, 'e': 1.7730465016905998e-06}",25,0,26.891186335216478,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
752,False,"{'a': 0.6, 'e': 1.7683340878225441e-06}",20,0,21.562525128732666,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
753,False,"{'a': 0.6, 'e': 1.7636404360424614e-06}",25,0,24.119357447254355,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
754,False,"{'a': 0.6, 'e': 1.7589654468827615e-06}",20,6,24.33560821863727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.6, 'e': 1.7543090215341433e-06}",20,0,25.28751523466426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.6, 'e': 1.7496710618403741e-06}",30,15,23.17263619649672,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.6, 'e': 1.7450514702931163e-06}",20,5,23.26742489570677,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.6, 'e': 1.740450150026803e-06}",20,10,13.442228126098788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.6, 'e': 1.7358670048135592e-06}",20,0,21.06263576198308,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
760,False,"{'a': 0.6, 'e': 1.7313019390581717e-06}",20,2,24.69275209714599,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.6, 'e': 1.7267548577931036e-06}",25,9,25.488408437458993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.6, 'e': 1.7222256666735557e-06}",25,0,30.86059373708178,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.6, 'e': 1.7177142719725716e-06}",20,0,26.314300955940332,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.6, 'e': 1.7132205805761904e-06}",20,0,21.368488742512362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
765,False,"{'a': 0.6, 'e': 1.7087444999786407e-06}",25,0,29.93975897643487,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.6, 'e': 1.7042859382775805e-06}",20,5,25.397362789828136,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.6, 'e': 1.6998448041693794e-06}",25,0,31.07235128143989,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
768,False,"{'a': 0.6, 'e': 1.6954210069444444e-06}",20,0,22.62983518363036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
769,False,"{'a': 0.6, 'e': 1.6910144564825885e-06}",20,1,22.636382208416375,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.6, 'e': 1.6866250632484399e-06}",20,0,28.155799728834214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
771,False,"{'a': 0.6, 'e': 1.6822527382868948e-06}",30,0,37.68167198065562,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
772,False,"{'a': 0.6, 'e': 1.67789739321861e-06}",20,0,17.091017387078335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.6, 'e': 1.6735589402355367e-06}",35,0,41.62571962723001,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,False,"{'a': 0.6, 'e': 1.6692372920964953e-06}",35,0,43.23990643109006,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.6, 'e': 1.6649323621227887e-06}",20,0,18.040842479470026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
776,False,"{'a': 0.6, 'e': 1.660644064193857e-06}",20,0,21.159645637513833,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
777,False,"{'a': 0.6, 'e': 1.656372312742969e-06}",25,0,28.116932688010326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.6, 'e': 1.6521170227529557e-06}",30,0,41.046803590701714,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
779,False,"{'a': 0.6, 'e': 1.6478781097519779e-06}",30,1,26.394001606749466,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.6, 'e': 1.643655489809336e-06}",20,10,14.110315451068063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.6, 'e': 1.6394490795313143e-06}",30,0,37.228872758819534,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.6, 'e': 1.635258796057064e-06}",25,0,28.135865546876328,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
783,False,"{'a': 0.6, 'e': 1.6310845570545222e-06}",20,0,27.621209759223543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
784,False,"{'a': 0.6, 'e': 1.6269262807163682e-06}",20,11,18.863543855775674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.6, 'e': 1.6227838857560144e-06}",20,13,9.151969590578036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.6, 'e': 1.618657291403635e-06}",30,0,40.72547613820209,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.6, 'e': 1.614546417402227e-06}",25,0,34.58379244494234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
788,False,"{'a': 0.6, 'e': 1.6104511840037105e-06}",25,0,26.772402862935596,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.6, 'e': 1.6063715119650582e-06}",30,0,33.45180706644444,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.6, 'e': 1.602307322544464e-06}",20,0,21.02459470724245,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
791,False,"{'a': 0.6, 'e': 1.5982585374975428e-06}",20,0,23.223046361737612,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
792,False,"{'a': 0.6, 'e': 1.594225079073564e-06}",30,0,39.934853411488035,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
793,False,"{'a': 0.6, 'e': 1.5902068700117197e-06}",25,0,29.37212837212561,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.6, 'e': 1.5862038335374248e-06}",20,0,24.11388955372212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
795,False,"{'a': 0.6, 'e': 1.5822158933586488e-06}",20,0,0.28702941452815245,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
796,False,"{'a': 0.6, 'e': 1.5782429736622812e-06}",25,4,25.991770841913908,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.6, 'e': 1.574284999110529e-06}",20,1,23.564168461662764,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.6, 'e': 1.570341894837344e-06}",20,0,23.30825274621191,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
799,False,"{'a': 0.6, 'e': 1.5664135864448834e-06}",25,0,14.631527637512768,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
800,False,"{'a': 0.6, 'e': 1.5625e-06}",20,0,24.829499538775035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.6, 'e': 1.5586010620307636e-06}",25,0,32.697263046917534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
802,False,"{'a': 0.6, 'e': 1.554716699523013e-06}",25,20,8.888884734451526,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.6, 'e': 1.5508468399169367e-06}",20,0,23.535325127174968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
804,False,"{'a': 0.6, 'e': 1.5469914111036856e-06}",20,12,14.327646106520056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.6, 'e': 1.543150341422013e-06}",20,0,25.22924823308561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
806,False,"{'a': 0.6, 'e': 1.5393235596549452e-06}",20,9,15.332309172499588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.6, 'e': 1.5355109950264799e-06}",30,0,32.91662948076635,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.6, 'e': 1.5317125771983138e-06}",20,6,20.008150147590026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.6, 'e': 1.5279282362665991e-06}",30,0,36.393601954857175,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
810,False,"{'a': 0.6, 'e': 1.5241579027587259e-06}",20,0,21.87271054654781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.6, 'e': 1.520401507630135e-06}",25,0,31.370746870598058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
812,False,"{'a': 0.6, 'e': 1.5166589822611564e-06}",30,7,26.691103699361157,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.6, 'e': 1.512930258453876e-06}",20,13,9.107306551170607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.6, 'e': 1.5092152684290277e-06}",25,20,9.6221156234276,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.6, 'e': 1.505513944822914e-06}",30,0,27.739371621693824,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.6, 'e': 1.5018262206843522e-06}",30,0,36.918521344075465,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.6, 'e': 1.4981520294716466e-06}",20,0,16.896057630744036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.6, 'e': 1.4944913050495872e-06}",20,0,12.676277433726467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
819,False,"{'a': 0.6, 'e': 1.4908439816864725e-06}",30,0,32.04258626879321,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
820,False,"{'a': 0.6, 'e': 1.4872099940511601e-06}",20,3,26.657144014297252,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.6, 'e': 1.48358927721014e-06}",20,0,18.765054897444493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
822,False,"{'a': 0.6, 'e': 1.4799817666246353e-06}",20,0,21.48047660742596,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.6, 'e': 1.4763873981477244e-06}",20,0,23.2808974782745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.6, 'e': 1.4728061080214912e-06}",35,0,42.27072686411582,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
825,False,"{'a': 0.6, 'e': 1.4692378328741965e-06}",25,0,36.42823596258587,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.6, 'e': 1.465682509717475e-06}",25,0,28.497529316653658,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
827,False,"{'a': 0.6, 'e': 1.4621400759435555e-06}",20,0,23.346307659327348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
828,False,"{'a': 0.6, 'e': 1.4586104693225047e-06}",25,0,23.469386009933014,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.6, 'e': 1.4550936279994937e-06}",20,0,26.968008669634333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
830,False,"{'a': 0.6, 'e': 1.4515894904920889e-06}",20,0,21.624026473265744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
831,False,"{'a': 0.6, 'e': 1.4480979956875642e-06}",25,16,13.449737290800066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.6, 'e': 1.4446190828402367e-06}",25,0,30.46423030649427,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
833,False,"{'a': 0.6, 'e': 1.4411526915688244e-06}",30,3,34.92707776593788,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.6, 'e': 1.4376987618538262e-06}",20,0,20.404569130847733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
835,False,"{'a': 0.6, 'e': 1.434257234034924e-06}",20,0,24.517727962255975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
836,False,"{'a': 0.6, 'e': 1.4308280488084064e-06}",20,0,21.54252959512733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
837,False,"{'a': 0.6, 'e': 1.4274111472246132e-06}",25,0,29.463989263409466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.6, 'e': 1.4240064706854028e-06}",25,0,28.61588724777253,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
839,False,"{'a': 0.6, 'e': 1.4206139609416398e-06}",25,0,29.130850637484915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
840,False,"{'a': 0.6, 'e': 1.417233560090703e-06}",35,0,42.958442089020615,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
841,False,"{'a': 0.6, 'e': 1.413865210574015e-06}",25,12,21.171650456630324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.6, 'e': 1.4105088551745929e-06}",25,0,25.480131402082492,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
843,False,"{'a': 0.6, 'e': 1.4071644370146163e-06}",20,0,21.445433592482004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.6, 'e': 1.40383189955302e-06}",20,2,29.688738006324353,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.6, 'e': 1.4005111865831029e-06}",35,0,39.584478910875085,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.6, 'e': 1.3972022422301584e-06}",30,0,36.345360660201464,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
847,False,"{'a': 0.6, 'e': 1.3939050109491238e-06}",20,11,15.6413560427606,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.6, 'e': 1.39061943752225e-06}",20,0,24.201308102866175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.6, 'e': 1.3873454670567882e-06}",20,0,24.04070855803437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
850,False,"{'a': 0.6, 'e': 1.384083044982699e-06}",25,11,18.173169946344554,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.6, 'e': 1.380832117050377e-06}",25,0,28.481054360382164,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
852,False,"{'a': 0.6, 'e': 1.377592629328396e-06}",20,3,27.2608581383272,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.6, 'e': 1.374364528201273e-06}",20,0,24.709166325777247,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
854,False,"{'a': 0.6, 'e': 1.3711477603672482e-06}",25,0,23.38706876350559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
855,False,"{'a': 0.6, 'e': 1.3679422728360864e-06}",25,0,31.845473352702257,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.6, 'e': 1.3647480129268933e-06}",20,16,8.230532896417277,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.6, 'e': 1.3615649282659517e-06}",20,0,26.52205899581648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
858,False,"{'a': 0.6, 'e': 1.3583929667845752e-06}",20,0,19.99166313922777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
859,False,"{'a': 0.6, 'e': 1.3552320767169775e-06}",35,0,44.03487221853937,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.6, 'e': 1.352082206598161e-06}",25,0,30.31385032223892,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
861,False,"{'a': 0.6, 'e': 1.3489433052618232e-06}",20,4,26.371222337053794,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.6, 'e': 1.345815321838276e-06}",25,0,27.40254327813768,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 0.6, 'e': 1.3426982057523876e-06}",30,0,38.07822362705554,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.6, 'e': 1.3395919067215363e-06}",25,0,24.976188358049242,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
865,False,"{'a': 0.6, 'e': 1.3364963747535834e-06}",25,0,25.000923743003995,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.6, 'e': 1.333411560144862e-06}",20,0,-16.780700510717192,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
867,False,"{'a': 0.6, 'e': 1.3303374134781805e-06}",35,0,45.233645909935106,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
868,False,"{'a': 0.6, 'e': 1.3272738856208457e-06}",25,0,29.826145666016224,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.6, 'e': 1.3242209277226976e-06}",25,0,33.80898181338178,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.6, 'e': 1.3211784912141631e-06}",20,0,28.52220399709858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
871,False,"{'a': 0.6, 'e': 1.3181465278043239e-06}",30,0,40.57131855126663,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
872,False,"{'a': 0.6, 'e': 1.3151249894790001e-06}",35,28,13.72790319428334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.6, 'e': 1.31211382849885e-06}",20,4,20.328255298061702,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.6, 'e': 1.3091129973974835e-06}",25,15,15.981756957197568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.6, 'e': 1.306122448979592e-06}",20,10,-6.231554157495593,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
876,False,"{'a': 0.6, 'e': 1.3031421363190926e-06}",20,0,27.915659406118607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
877,False,"{'a': 0.6, 'e': 1.3001720127572879e-06}",20,5,24.647413158080877,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.6, 'e': 1.2972120319010382e-06}",20,5,22.91652049722919,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.6, 'e': 1.294262147620952e-06}",25,15,19.229848560542266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.6, 'e': 1.2913223140495869e-06}",25,12,17.797177545162235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.6, 'e': 1.2883924855796672e-06}",20,13,9.708395174484036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.6, 'e': 1.2854726168623155e-06}",20,0,28.64275479821553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.6, 'e': 1.282562662805298e-06}",20,0,28.993876960076683,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.6, 'e': 1.2796625785712824e-06}",20,0,28.18525710447863,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.6, 'e': 1.2767723195761116e-06}",25,0,21.704484678419867,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.6, 'e': 1.2738918414870905e-06}",25,0,25.728971608098686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.6, 'e': 1.2710211002212847e-06}",20,14,9.440177519184687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.6, 'e': 1.2681600519438357e-06}",20,15,8.214067533224448,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.6, 'e': 1.2653086530662858e-06}",20,0,17.779874638958255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
890,False,"{'a': 0.6, 'e': 1.2624668602449186e-06}",20,0,22.2783547695138,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
891,False,"{'a': 0.6, 'e': 1.2596346303791123e-06}",25,0,35.850470137630616,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
892,False,"{'a': 0.6, 'e': 1.2568119206097045e-06}",20,14,11.4170659421263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.6, 'e': 1.2539986883173721e-06}",25,16,12.777556250096394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.6, 'e': 1.2511948911210207e-06}",20,15,11.187590194239693,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.6, 'e': 1.2484004868761898e-06}",30,0,35.98201298170149,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.6, 'e': 1.2456154336734693e-06}",30,0,36.55508364505494,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
897,False,"{'a': 0.6, 'e': 1.242839689836927e-06}",25,6,24.28173977244884,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.6, 'e': 1.24007321392255e-06}",35,0,36.40387795532256,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
899,False,"{'a': 0.6, 'e': 1.237315964716698e-06}",20,0,25.767062857260772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.6, 'e': 1.234567901234568e-06}",25,15,17.769431768819423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.6, 'e': 1.2318289827186711e-06}",30,9,24.821475102971334,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.6, 'e': 1.2290991686373224e-06}",25,12,20.011446152175164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.6, 'e': 1.2263784186831394e-06}",20,0,26.597536207606026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.6, 'e': 1.223666692771556e-06}",20,16,3.037240980825495,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.6, 'e': 1.2209639510393456e-06}",20,3,22.228739494458498,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.6, 'e': 1.2182701538431551e-06}",20,2,23.944912187969503,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
